Record,EDID,Full - Name
6505193;Recipe_Workshop_Container_StashBox_Zetan;Plan: Alien Stash Box
7732230;Recipe_Invaders_Workshop_Tables_AlienTable;Plan: Alien Table
7732232;Recipe_Invaders_Workshop_WallDecor_AlienTargetPracticePoster;Plan: Alien Target Practice Poster
6496782;Recipe_Workshop_ZetanTube;Plan: Alien Tube
4147049;Recipe_Workshop_FloorDecor_Fasnacht_AlpineHorn;Plan: Alpine Horn
6146639;SCORE_Recipe_workshop_CAMP_Utility_AmmoConverter_GoldVendor;Plan: Ammo Converter
6127196;Recipe_Workshop_FloorDecor_Animatronic_Clown;Plan: Animatronic Clown
6501955;Recipe_Workshop_FloorDecor_Globe_Mars;Plan: Antique Globe of Mars
3970246;Recipe_Workshop_Lights_AntiqueLights;Plan: Antique Lights
3963882;Recipe_Workshop_Tables_Federalist01;Plan: Antique Tables
5139696;Recipe_Workshop_Chairs_Chairs_Wood_Antique;Plan: Antique Wooden Chairs
6515143;Recipe_Workshop_Lights_AntlerChandelier_Survivors2020_NW;Plan: Antler Chandelier
7238488;Recipe_XPD_AC_Headwear_MayorTimOutfit;Plan: Apocalyptic Farmer Headwear
7238487;Recipe_XPD_AC_Outfit_MayorTimOutfit;Plan: Apocalyptic Farmer Outfit
4629417;zzz_Recipe_Backpack_Material_Aqua;Plan: Aqua Backpack Material
7158360;Recipe_XPD_AC_Workshop_FloorDecor_AquariumPillar;Plan: Aquarium Pillar
7775911;Recipe_Workshop_WallDecor_AquariumSigns;Plan: Aquarium Signs
7158354;DEL_Recipe_XPD_AC_Workshop_AquariumWallsAndFloors;Plan: Aquarium Walls and Floors
7238482;Recipe_XPD_AC_Workshop_AquariumWhaleDisplay;Plan: Aquarium Whale Display
6414822;Recipe_Headwear_Marine_Arctic_Helmet_30;Plan: Arctic Marine Armor Helmet
6414825;Recipe_Armor_Marine_Arctic_ArmLeft_30;Plan: Arctic Marine Left Arm
6414824;Recipe_Armor_Marine_Arctic_LegLeft_30;Plan: Arctic Marine Left Leg
6414827;Recipe_Armor_Marine_Arctic_ArmRight_30;Plan: Arctic Marine Right Arm
6414826;Recipe_Armor_Marine_Arctic_LegRight_30;Plan: Arctic Marine Right Leg
6414823;Recipe_Armor_Marine_Arctic_Torso_30;Plan: Arctic Marine Torso
6719890;SCORE_Recipe_workshop_CAMP_Utility_ArmWrestleMachine_GoldVendor;Plan: Arm Wrestle Machine
5902034;W05_Recipe_workshop_AmmoConstructionMachine_GoldVendor;Plan: ArmCo Ammunition Construction Appliance
5147035;Recipe_Workshop_DefensiveStructures_Artillery;Plan: Artillery
5146999;Recipe_Workshop_Appliances_HighTechAshtray_Dirty;Plan: Ashtray
5195632;Recipe_Weapon_Ranged_AssaultRifle_MQ;Plan: Assault Rifle
6514433;Recipe_mod_AssaultRifle_Paint_Bats_NW;Plan: Assault Rifle Bat Paint
2161;recipe_mod_AssaultRifle_Receiver_FastTrigger-CritDMG;Plan: Assault Rifle Fierce Receiver
5463091;recipe_mod_AssaultRifle_SCOPE_longscope_NV_Base;Plan: Assault Rifle Long NV Scope
5463092;recipe_mod_AssaultRifle_SCOPE_mediumscope_NV_Base;Plan: Assault Rifle Medium NV Scope
3271272;recipe_mod_AssaultRifle_Receiver_ScorchedKiller;Plan: Assault Rifle Scorched Killer's Receiver
5463093;recipe_mod_AssaultRifle_SCOPE_shortscope_NV_Base;Plan: Assault Rifle Short NV Scope
2163;recipe_mod_AssaultRifle_Receiver_FastTrigger-HipAccuracy;Plan: Assault Rifle Steadfast Receiver
2162;recipe_mod_AssaultRifle_Receiver_FastTrigger-Damage;Plan: Assault Rifle Vigorous Receiver
7504262;Recipe_mod_AssaultRifle_Paint_WraithsWrath;Plan: Assault Rifle Wraith's Wrath Paint
4419571;Recipe_Weapon_Melee_AssaultronBlade;Plan: Assaultron Blade
4419600;Recipe_Weapon_Ranged_AssaultronHead;Plan: Assaultron Head
4641432;zzzrecipe_mod_AssaultronHead_Sheepsquatch;Plan: Assaultron Head Sheepsquatch mod
5152699;Recipe_Workshop_Lights_MiscLights;Plan: Assorted Lights
6505194;Recipe_Workshop_FloorDecor_Asteroid;Plan: Asteroid
6212563;Recipe_Workshop_Lights_AsylumLight;Plan: Asylum Light
7231725;Recipe_XPD_AC_Workshop_Tables_CardTables;Plan: Atlantic City Card Tables
7158355;Recipe_XPD_AC_Workshop_Tables_DiceTable;Plan: Atlantic City Dice Table
7158361;Recipe_XPD_AC_Workshop_FloorDecor_HorseRacingMachine;Plan: Atlantic City Mechanical Derby Game
7158356;Recipe_XPD_AC_Workshop_Tables_RouletteTable;Plan: Atlantic City Roulette Table
7525495;Recipe_XPD_AC_Workshop_FloorDecor_AtlanticCitySign;Plan: Atlantic City Sign
7158359;Recipe_XPD_AC_Workshop_FloorDecor_SlotMachines;Plan: Atlantic City Slot Machines
7690609;Recipe_Workshop_FloorDecor_AtlanticEmblem;Plan: Atlantic Emblem
6515128;Recipe_mod_armor_Leather_Material_Paint_AtomCats_NW;Plan: Atom Cats Leather Armor Paint
7795831;Recipe_Backpack_Standard_Material_AtomicSetLtdHandbag;Plan: Atomicset Ltd. Handbag Backpack
5145909;Recipe_Workshop_FloorDecor_Rugs_Bearskin_Rug;Plan: Authentic Bearskin Rug
5804892;SCORE_S10_Recipe_AutoAxe_StampVendor;Plan: Auto Axe
5839107;Recipe_mod_AutoAxe_Burning;Plan: Auto Axe Burning Mod
5839108;Recipe_mod_AutoAxe_Electrified;Plan: Auto Axe Electrified Mod
5839109;Recipe_mod_AutoAxe_Poisoned;Plan: Auto Axe Poisoned Mod
5839110;Recipe_mod_AutoAxe_Turbo;Plan: Auto Axe Turbo Mod
5195646;Recipe_Weapon_Ranged_AutoGrenadeLauncher;Plan: Auto Grenade Launcher
6427867;recipe_mod_weapon_AutoGrenadeLauncher_material_BloodEagle;Plan: Auto Grenade Launcher Blood Eagle Paint
7547536;SCORE_Recipe_workshop_CAMP_Utility_Collectron_Autominer_GoldVendor;Plan: Auto-Miner Collectron
4629413;P01C_Tadpole_Recipe_Backpack_Effect_ArmorPlated;Plan: Backpack Armor Plated Mod
4629414;P01C_Tadpole_Recipe_Backpack_Effect_HighCapacity;Plan: Backpack High Capacity Mod
4629415;P01C_Tadpole_Recipe_Backpack_Effect_Insulated;Plan: Backpack Insulated Mod
4375902;P01C_Tadpole_Recipe_Backpack_Effect_LeadLined;Plan: Backpack Lead Lined Mod
4629416;P01C_Tadpole_Recipe_Backpack_Effect_Refrigerated;Plan: Backpack Refrigerated Mod
5145935;Recipe_Workshop_Appliances_PicnicGrill;Plan: Backyard Grill
6279308;Recipe_Workshop_FloorDecor_BalloonArch;Plan: Balloon Arch
6654425;Recipe_NWOT_Workshop_Arcade_BanditRoundup;Plan: Bandit Roundup
5442094;recipe_DLC03_mod_HarpoonGun_Magazine_Barbed;Plan: Barbed Harpoon
4582487;recipe_mod_melee_SheepsquatchClub_Barbwire;Plan: Barbed Sheepsquatch Club
4582481;recipe_mod_melee_SheepsquatchStaff_Barbwire;Plan: Barbed Sheepsquatch Staff
2835107;recipe_mod_melee_WalkingCane_SpikesSmall;Plan: Barbed Walking Cane
6501223;Recipe_Workshop_DefensiveStructures_BarbedWireFence;Plan: Barbed Wire Fences
5139699;Recipe_Workshop_Walls_Barn_Set;Plan: Barn Building Set
4419566;Recipe_Weapon_Melee_BaseballBat;Plan: Baseball Bat
1708933;recipe_DLC04_mod_melee_BaseballBat_Heated;Plan: Baseball Bat Heated Coil
1708215;recipe_DLC04_mod_melee_BaseballBat_Rocket;Plan: Baseball Bat Rocket
1708216;recipe_DLC04_mod_melee_BaseballBat_Rocket_SpikesLarge_Heated;Plan: Baseball Bat Searing Puncturing Rocket
5145919;Recipe_Workshop_FloorDecor_Statues_Baseball01;Plan: Baseball Player Statue
5147037;Recipe_Workshop_MiscStructures_BasketballHoop;Plan: Basketball Hoop
5147039;Recipe_Workshop_MiscStructures_BasketballHoop02;Plan: Basketball Hoop 2
5147017;Recipe_Workshop_Appliances_BathroomBathtub_Broken;Plan: Bathtub
4419567;Recipe_Weapon_Melee_Baton;Plan: Baton
4192992;Recipe_Weapon_Melee_BearArm;Plan: Bear Arm
4192993;recipe_mod_melee_BearArm_Heavy;Plan: Bear Arm Heavy Mod
4192994;recipe_mod_melee_BearArm_Puncturing;Plan: Bear Arm Puncturing Mod
4023580;Recipe_Workshop_Container_BearProof_Trashcan;Plan: Bear-Proof Trashcan
7024249;Moon_Recipe_Workshop_StandalonePoster_Beast;Plan: Beast of Beckley Poster
6105932;Recipe_Workshop_Bed_BedofNails;Plan: Bed of Nails
6374291;SCORE_Recipe_workshop_CAMP_Utility_Beehive_GoldVendor;Plan: Beehive
4147017;Recipe_Workshop_Crafting_Brewing_BeerKeg;Plan: Beer Keg
5922312;Recipe_Workshop_Displays_BeerSteins;Plan: Beer Steins Display Case
7785766;Recipe_Workshop_Lights_Fasnacht_BeeswaxCandle;Plan: Beeswax Candle
6501259;Recipe_Workshop_FloorDecor_Plushie_BehemothBoss;Plan: Behemoth Boss Plushie
140539;recipe_mod_armor_Combat_Lining_Torso_Mesh_BioComm;Plan: BioCommMesh Combat Armor Lining
210872;recipe_mod_armor_Leather_Lining_Torso_Mesh_BioComm;Plan: BioCommMesh Leather Armor Lining
163269;recipe_mod_armor_Metal_Lining_Torso_Mesh_BioComm;Plan: BioCommMesh Metal Armor Lining
158142;recipe_mod_armor_RaiderMod_Lining_Torso_Mesh_BioComm;Plan: BioCommMesh Raider Armor Lining
114481;recipe_mod_armor_Robot_Lining_Torso_Mesh_BioComm;Plan: BioCommMesh Robot Armor Lining
157883;recipe_mod_armor_Trapper_Lining_Torso_Mesh_BioComm;Plan: BioCommMesh Trapper Armor Lining
4375881;zzz_Recipe_Backpack_Standard_Material_BlackCloth;Plan: Black Cloth Backpack
7218071;Recipe_Workshop_Tables_DomesticKitchen_Black;Plan: Black Domestic Kitchen Tables
4375883;zzz_Recipe_Backpack_Standard_Material_BlackLeather;Plan: Black Leather Backpack
7796623;zzz_E07A_Recipe_Workshop_BlackWoodBeadCurtain;Plan: Black Wood Bead Curtain
6412981;Recipe_Workshop_Structure_BackwoodsBungalow_Black;Plan: Blackburn's Bungalow
5195627;Recipe_Weapon_Ranged_Blackpowder_Pistol;Plan: Blackpowder Pistol
5195631;Recipe_Weapon_Ranged_Blackpowder_Rifle;Plan: Blackpowder Rifle
2835108;recipe_DLC04_mod_melee_DLC04_CommieWhacker_BladesLarge;Plan: Bladed Commie Whacker
4419644;CUT_recipe_mod_PaddleBall_Bladed;Plan: Bladed Paddle Ball
7217899;Recipe_Workshop_CurtainDoor_Bloody;Plan: Bloody Curtain Door
7217896;Recipe_Workshop_FloorDecor_Rugs_Bloody;Plan: Bloody Rug
4629418;zzz_Recipe_Backpack_Material_Blue;Plan: Blue Backpack Material
6423598;recipe_mod_PowerArmor_Material_Paint_CamoBlue;Plan: Blue Camo Power Armor Paints
6888719;zzz_MOON_Herd_Workshop_Recipe_TrailerCar;Plan: Blue Corvega Trailer with Junk
6890051;MOON_Herd_Workshop_Recipe_BlueDevilFlair;Plan: Blue Devil Backpack Flair
6888794;zzz_MOON_Herd_Workshop_Recipe_BlueDevilClaws;Plan: Blue Devil Claws
6888724;MOON_Herd_Workshop_Recipe_CurtainBlueDevil;Plan: Blue Devil Curtain Door
7214974;MOON_Herd_Workshop_Recipe_BlueDevilOutfit;Plan: Blue Devil Outfit
7214973;MOON_Herd_Workshop_Recipe_BlueDevilHood;Plan: Blue Devil Pelt Hood
6837508;MOON_Herd_Workshop_Recipe_BlueDevilPlushie;Plan: Blue Devil Plushie
7024248;Moon_Recipe_Workshop_StandalonePoster_BlueDevil;Plan: Blue Devil Poster
7099956;MOON_Herd_Workshop_Recipe_TaxidermyBlueDevil;Plan: Blue Devil Statue
6896955;zzz_Moon_Recipe_Weapon_Ranged_BlueFlamer;Plan: Blue Flamer
5851719;Recipe_Backpack_Standard_Material_Blueridge;Plan: Blue Ridge Caravan Backpack
5821389;Recipe_Workshop_WallDecor_BRCCFlag01;Plan: Blue Ridge Caravan Flag
6890052;MOON_General_Workshop_Recipe_BlueRidgeGuardsmanArmorPaint;Plan: Blue Ridge Guardsman Paint
6887606;MOON_Herd_Workshop_Recipe_Rug;Plan: Blue Ridge Rug
6888709;MOON_General_Workshop_Recipe_BlueRidgeScoutHelmet;Plan: Blue Ridge Scout Helmet
7217786;MOON_Ambush_Workshop_Recipe_BlueRidgeScoutOutfit;Plan: Blue Ridge Scout Outfit
6888708;zzz_MOON_Ambush_Workshop_Recipe_ShippingContainer;Plan: Blue Ridge Shipping Container
6888715;MOON_General_Workshop_Recipe_BlueRidgeStashBox;Plan: Blue Ridge Themed Stash Box
6887554;zzzMOON_Herd_Workshop_Recipe_TruckBlueRidge;Plan: Blue Ridge Themed Truck
6888716;MOON_General_Workshop_Recipe_ToyTruck;Plan: Blue Ridge Toy Truck
6888795;zzz_MOON_Ambush_Workshop_Recipe_TruckerHat;Plan: Blue Ridge Trucker Cap
7792957;E07A_Recipe_Headwear_BoneChillSkullMask;Plan: Bone Chill Skull Mask
7796621;zzz_E07A_Recipe_Workshop_BoneWoodBeadCurtain;Plan: Bone Wood Bead Curtain
4023548;Recipe_Workshop_Shelves_CharGen_Shelf03;Plan: Bookcase
157859;recipe_mod_armor_Combat_Arm_Material_BOS;Plan: BoS Combat Armor Arms
140541;recipe_mod_armor_Combat_Torso_Material_BOS;Plan: BoS Combat Armor Chest Piece
157831;recipe_mod_armor_Combat_Leg_Material_BOS;Plan: BoS Combat Armor Legs
6515139;Recipe_mod_armor_Combat_Material_Paint_BOS_NW;Plan: BOS Combat Armor Paint
3224855;recipe_Armor_BoS_Knight_Underarmor;Plan: BOS Knight Uniform
6515133;Recipe_mod_armor_Leather_Material_Paint_BOS_NW;Plan: BOS Leather Armor Paint
6274943;Recipe_Workshop_WallDecor_BOSMedallion;Plan: BoS Medallion
3224854;recipe_Armor_BoS_Officer_Underarmor;Plan: BOS Officer Uniform
3224312;recipe_Armor_BoS_Soldier_Underarmor;Plan: BOS Soldier Uniform
5974765;zzz_BS00_Recipe_Workshop_FloorDecor_BoS_StandingBanner;Plan: BoS Standing Banner
6513094;Recipe_Armor_Botsmith_ArmLeft;Plan: Botsmith Left Arm
6513096;Recipe_Armor_Botsmith_LegLeft;Plan: Botsmith Left Leg
6513095;Recipe_Armor_Botsmith_ArmRight;Plan: Botsmith Right Arm
6513093;Recipe_Armor_Botsmith_LegRight;Plan: Botsmith Right Leg
6513092;Recipe_Armor_Botsmith_Torso;Plan: Botsmith Torso
6826216;Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_04;Plan: Bottle and Cappy Balloon Statue
6826217;Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_03;Plan: Bottle and Cappy Hoop Jump Statue
6826214;Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_01;Plan: Bottle and Cappy Painting Statue
6826218;Recipe_Workshop_FloorDecor_NWOT_Carnival_Statue_02;Plan: Bottle and Cappy Walking Globe Statue
6812013;NWOT_Recipe_BottleFlair;Plan: Bottle Backpack Flair
6824207;NWOT_Recipe_BottleBalloon;Plan: Bottle Balloon
6771106;Recipe_NWOT_Workshop_Arcade_BottleBlaster;Plan: Bottle Blaster
6826220;Recipe_Workshop_NWOT_BottleBot;Plan: Bottle Bot
6793515;E09B_Workshop_Recipe_BottlePlush;Plan: Bottle Plush
6274944;Recipe_Workshop_FloorDecor_CarnivalBalloons;Plan: Bouquet of Star Balloons
5804898;W05_Recipe_Weapon_Ranged_RegularBow;Plan: Bow
5881690;W05_recipe_mod_RegularBow_Arrow_Cryo;Plan: Bow Cryo Arrows
5881691;W05_recipe_mod_RegularBow_Arrow_Explosive;Plan: Bow Explosive Arrows
5881692;POST_recipe_mod_RegularBow_Arrow_Firework;Plan: Bow Firework Arrows
5881693;W05_recipe_mod_RegularBow_Arrow_Flaming;Plan: Bow Flaming Arrows
5895258;W05_recipe_mod_RegularBow_Scope_IronSights_Glow;Plan: Bow Glow Sights
5881694;W05_recipe_mod_RegularBow_Arrow_Plasma;Plan: Bow Plasma Arrows
5881695;W05_recipe_mod_RegularBow_Arrow_Poison;Plan: Bow Poison Arrows
5911995;W05_recipe_mod_RegularBow_Arrow_AntiScorchBeast;Plan: Bow Ultracite Arrows
4419568;Recipe_Weapon_Melee_BowieKnife;Plan: Bowie Knife
4419569;Recipe_Weapon_Melee_BoxingGlove;Plan: Boxing Glove
1585947;recipe_mod_melee_BoxingGlove_ExtraHeavyHead;Plan: Boxing Glove Lead Lining
6828313;MOON_Herd_Workshop_Recipe_BrahminBackpack;Plan: Brahmin Backpack
6888718;zzz_MOON_Herd_Workshop_Recipe_BrahminCheese;Plan: Brahmin Cheese
6892059;MOON_DO_Workshop_Recipe_BrahminSofa;Plan: Brahmin Couch
6094997;Recipe_Workshop_Crafting_CraftingCooking_Animalistic_Grill;Plan: Brahmin Grill
5152719;Recipe_Workshop_Resources_Collector_Fertilizer;Plan: Brahmin Pen
6149845;Recipe_Workshop_FloorDecor_Plushie_Brahmin;Plan: Brahmin Plushie
6888772;Moon_Recipe_Workshop_FloorDecor_Rugs_BrahminRug;Plan: Brahmin Skin Rug
6888774;zzz_Moon_Recipe_mod_Shishkebab_Melee_Paint_BrandingIron;Plan: Branding Iron Shishkebab Paint
4629359;Recipe_Workshop_Crafting_Brewing_Bench;Plan: Brewing Station
5139701;Recipe_Workshop_Walls_Brick_Set;Plan: Brick Building Set
7807170;MILE_Workshop_Recipe_BritishRedcoatArmyHat;Plan: British Redcoat Army Hat
7807171;MILE_Workshop_Recipe_BritishRedcoatArmyOutfit;Plan: British Redcoat Army Outfit
4419599;Recipe_Weapon_Ranged_Broadsider;Plan: Broadsider
5463094;recipe_mod_Broadsider_Magazine_Multi;Plan: Broadsider Multi Shot Canister
5147015;Recipe_Workshop_Appliances_BathroomToilet_Broken;Plan: Broken Toilet
6319252;Recipe_Clothes_BrotherhoodCivvies;Plan: Brotherhood Civvies
6425171;Recipe_mod_Minigun_Paint_BOS_NW;Plan: Brotherhood of Steel Minigun Paint
6156348;Recipe_mod_armor_BOSInfantry_Lining_LimbArm_ReducedPowerAttack;Plan: Brotherhood Recon Aerodynamic Armor Arms
6156355;Recipe_mod_armor_BOSInfantry_Lining_Torso_FlameResistance;Plan: Brotherhood Recon Asbestos Lined Armor Torso
6156361;Recipe_mod_armor_BOSInfantry_Lining_Torso_Mesh_BioComm;Plan: Brotherhood Recon BioCommMesh Armor Torso
6156345;Recipe_mod_armor_BOSInfantry_Lining_LimbArm_BetterBlocking;Plan: Brotherhood Recon Braced Armor Arms
6156346;Recipe_mod_armor_BOSInfantry_Lining_LimbArm_Brawler;Plan: Brotherhood Recon Brawling Armor Arms
6156338;Recipe_mod_armor_BOSInfantry_Arm_Material_4;Plan: Brotherhood Recon Buttressed Armor Arms
6156342;Recipe_mod_armor_BOSInfantry_Leg_Material_4;Plan: Brotherhood Recon Buttressed Armor Legs
6156367;Recipe_mod_armor_BOSInfantry_Torso_Material_4;Plan: Brotherhood Recon Buttressed Armor Torso
6156334;Recipe_Armor_BOSInfantry_Torso;Plan: Brotherhood Recon Chest Piece
6156350;Recipe_mod_armor_BOSInfantry_Lining_LimbLeg_ReducedFallingDamage;Plan: Brotherhood Recon Cushioned Armor Legs
6156351;Recipe_mod_armor_BOSInfantry_Lining_LimbLeg_ReducedSprint;Plan: Brotherhood Recon Custom Fitted Armor Legs
6156343;Recipe_mod_armor_BOSInfantry_Lining_Limb_ImprovedCarryCapacity2;Plan: Brotherhood Recon Deep Pocketed Armor Limbs
6156356;Recipe_mod_armor_BOSInfantry_Lining_Torso_ImprovedCarryCapacity2;Plan: Brotherhood Recon Deep Pocketed Armor Torso
6156354;Recipe_mod_armor_BOSInfantry_Lining_Torso_Explosion2;Plan: Brotherhood Recon Dense Armor Torso
6156337;Recipe_mod_armor_BOSInfantry_Arm_Material_3;Plan: Brotherhood Recon Hardened Armor Arms
6156341;Recipe_mod_armor_BOSInfantry_Leg_Material_3;Plan: Brotherhood Recon Hardened Armor Legs
6156366;Recipe_mod_armor_BOSInfantry_Torso_Material_3;Plan: Brotherhood Recon Hardened Armor Torso
6156331;Recipe_Armor_BOSInfantry_Helmet;Plan: Brotherhood Recon Helmet
6156363;Recipe_mod_armor_BOSInfantry_Torso_Jetpack_GoldVendor;Plan: Brotherhood Recon Jet Pack
6225807;Recipe_mod_armor_BOSInfantry_Lining_Limb_ResistanceRadiation;Plan: Brotherhood Recon Lead Lined Armor Limbs
6156362;Recipe_mod_armor_BOSInfantry_Lining_Torso_Mesh_ResistanceRadiation;Plan: Brotherhood Recon Lead Lined Armor Torso
6156329;Recipe_Armor_BOSInfantry_ArmLeft;Plan: Brotherhood Recon Left Arm
6156332;Recipe_Armor_BOSInfantry_LegLeft;Plan: Brotherhood Recon Left Leg
6191539;recipe_mod_armor_BOSInfantry_Lining_Limb_Lighter;Plan: Brotherhood Recon Lighter Build Armor Limbs
6156360;Recipe_mod_armor_BOSInfantry_Lining_Torso_Lighter;Plan: Brotherhood Recon Lighter Build Armor Torso
6225805;recipe_mod_armor_BOSInfantry_Lining_Limb_ReducedDetection;Plan: Brotherhood Recon Muffled Armor Limbs
6156353;Recipe_mod_armor_BOSInfantry_Lining_Torso_Explosion1;Plan: Brotherhood Recon Padded Armor Torso
6156358;Recipe_mod_armor_BOSInfantry_Lining_Torso_LessStagger;Plan: Brotherhood Recon Pneumatic Armor Torso
6156344;Recipe_mod_armor_BOSInfantry_Lining_Limb_ImprovedCarryCapacity;Plan: Brotherhood Recon Pocketed Armor Limb
6156357;Recipe_mod_armor_BOSInfantry_Lining_Torso_ImprovedCarryCapacity;Plan: Brotherhood Recon Pocketed Armor Torso
5311353;BoSZ03_Recipe_ReconRifleRecipe;Plan: Brotherhood Recon Rifle
6156330;Recipe_Armor_BOSInfantry_ArmRight;Plan: Brotherhood Recon Right Arm
6156333;Recipe_Armor_BOSInfantry_LegRight;Plan: Brotherhood Recon Right Leg
6156352;Recipe_mod_armor_BOSInfantry_Lining_LimbLeg_StealthMove;Plan: Brotherhood Recon Sleek Armor Legs
6156349;Recipe_mod_armor_BOSInfantry_Lining_LimbArm_Stabilized;Plan: Brotherhood Recon Stabilized Armor Arms
6225806;recipe_mod_armor_BOSInfantry_Lining_Limb_ResistanceLimbDamage;Plan: Brotherhood Recon Strengthened Armor Limbs
6156336;Recipe_mod_armor_BOSInfantry_Arm_Material_2;Plan: Brotherhood Recon Tempered Armor Arms
6156340;Recipe_mod_armor_BOSInfantry_Leg_Material_2;Plan: Brotherhood Recon Tempered Armor Legs
6156365;Recipe_mod_armor_BOSInfantry_Torso_Material_2;Plan: Brotherhood Recon Tempered Armor Torso
6156359;Recipe_mod_armor_BOSInfantry_Lining_Torso_Lighter2;Plan: Brotherhood Recon Ultra-Light Build Armor Torso
6191540;recipe_mod_armor_BOSInfantry_Lining_Limb_Lighter2;Plan: Brotherhood Recon Ultra-Light Build Limbs
6156347;Recipe_mod_armor_BOSInfantry_Lining_LimbArm_IgnoreArmor;Plan: Brotherhood Recon Weighted Armor Arms
6156335;Recipe_mod_armor_BOSInfantry_Arm_Material_1;Plan: Brotherhood Recon Welded Armor Arms
6156339;Recipe_mod_armor_BOSInfantry_Leg_Material_1;Plan: Brotherhood Recon Welded Armor Legs
6156364;Recipe_mod_armor_BOSInfantry_Torso_Material_1;Plan: Brotherhood Recon Welded Armor Torso
6195577;Recipe_Workshop_BOSRoundTable;Plan: Brotherhood Roundtable
7218070;Recipe_Workshop_Tables_DomesticKitchen_Brown;Plan: Brown Domestic Kitchen Tables
4375885;Recipe_Backpack_Standard_Material_BrownLeather;Plan: Brown Leather Backpack
6098696;Recipe_Workshop_DefensiveStructures_BubbleTurret;Plan: Bubble Turret
5130320;Recipe_Workshop_Bed_NpcBunkBedLay01;Plan: Bunk Bed
4023588;Recipe_Workshop_Container_Prewar_Fancy_Bureau01;Plan: Bureau
4582489;recipe_mod_melee_SheepsquatchClub_BurningBarbwire;Plan: Burning Barbed Sheepsquatch Club
4582483;recipe_mod_melee_SheepsquatchStaff_BurningBarbwire;Plan: Burning Barbed Sheepsquatch Staff
4582488;recipe_mod_melee_SheepsquatchClub_Burning;Plan: Burning Sheepsquatch Club
4582482;recipe_mod_melee_SheepsquatchStaff_Burning;Plan: Burning Sheepsquatch Staff
7636829;Storm_Clothes_Recipe_BurntLabCoat02;Plan: Burnt Vault Chemist Coat
7636828;Storm_Clothes_Recipe_BurntLabCoat01;Plan: Burnt Vault Lab Coat
6098703;Recipe_Workshop_WallDecor_BurrowsSigns;Plan: Burrows Signs
7519258;NPE_Recipe_Workshop_CAMPCertification;Plan: C.A.M.P. Certification
4023597;Recipe_Workshop_Container_Prewar_Cabinet_Garage;Plan: Cabinets
